"group_idx","year","indivA","indivB","groom_exposure","support_exposure","groom","support"
1,2002,225,399,0,48,NA,1
1,2002,225,433,0,47,NA,0
1,2002,225,453,0,78,NA,2
1,2002,225,455,0,1,NA,0
1,2002,225,456,0,81,NA,0
1,2002,225,463,0,67,NA,0
1,2002,225,465,0,17,NA,0
1,2002,225,466,147,39,0,0
1,2002,225,513,157,29,0,0
1,2002,225,514,0,57,NA,2
1,2002,225,538,0,50,NA,0
1,2002,225,540,143,50,0,0
1,2002,228,1,0,10,NA,0
1,2002,228,3,0,30,NA,2
1,2002,228,29,0,44,NA,1
1,2002,228,40,0,25,NA,0
1,2002,228,47,0,24,NA,0
1,2002,228,48,161,47,0,0
1,2002,228,53,0,20,NA,0
1,2002,228,59,0,23,NA,0
1,2002,228,75,150,31,0,0
1,2002,228,78,0,104,NA,4
1,2002,228,101,0,24,NA,2
1,2002,228,106,44,4,0,0
1,2002,228,125,0,46,NA,0
1,2002,228,140,0,20,NA,0
1,2002,228,174,0,77,NA,0
1,2002,228,216,148,34,0,0
1,2002,228,224,0,19,NA,0
1,2002,228,225,0,187,NA,10
1,2002,228,287,0,9,NA,0
1,2002,228,291,0,15,NA,0
1,2002,228,294,0,40,NA,0
1,2002,228,296,150,43,0,0
1,2002,228,309,281,37,0,0
1,2002,228,327,0,49,NA,1
1,2002,228,343,0,22,NA,1
1,2002,228,359,0,102,NA,3
1,2002,228,399,0,46,NA,0
1,2002,228,433,0,51,NA,0
1,2002,228,453,0,80,NA,2
1,2002,228,455,0,1,NA,0
1,2002,228,456,0,85,NA,2
1,2002,228,463,0,66,NA,2
1,2002,228,465,0,15,NA,0
1,2002,228,466,144,39,0,1
1,2002,228,513,154,31,0,0
1,2002,228,514,0,56,NA,4
1,2002,228,538,0,50,NA,1
1,2002,228,540,142,53,0,0
1,2002,287,1,0,25,NA,0
1,2002,287,3,0,49,NA,0
1,2002,287,29,0,58,NA,0
1,2002,287,40,1,55,0,0
1,2002,287,47,0,48,NA,0
1,2002,287,48,302,84,0,0
1,2002,287,53,0,39,NA,0
1,2002,287,59,0,32,NA,0
1,2002,287,75,299,52,0,0
1,2002,287,78,0,161,NA,0
1,2002,287,101,0,53,NA,0
1,2002,287,106,153,5,1,0
1,2002,287,125,0,72,NA,0
1,2002,287,140,0,29,NA,0
1,2002,287,174,0,142,NA,0
1,2002,287,197,0,3,NA,0
1,2002,287,216,309,62,1,0
1,2002,287,224,0,47,NA,0
1,2002,287,225,0,178,NA,0
1,2002,287,228,0,121,NA,0
1,2002,287,291,0,31,NA,0
1,2002,287,294,0,77,NA,0
1,2002,287,296,294,67,0,0
1,2002,287,297,0,0,NA,NA
1,2002,287,309,529,73,0,0
1,2002,287,319,0,0,NA,NA
1,2002,287,320,52,11,0,0
1,2002,287,327,1,75,0,0
1,2002,287,343,0,37,NA,0
1,2002,287,359,0,140,NA,0
1,2002,287,399,0,65,NA,0
1,2002,287,433,0,78,NA,1
1,2002,287,453,0,109,NA,0
1,2002,287,455,0,12,NA,0
1,2002,287,456,0,132,NA,0
1,2002,287,460,0,0,NA,NA
1,2002,287,463,0,114,NA,1
1,2002,287,465,0,42,NA,0
1,2002,287,466,304,60,0,0
1,2002,287,513,307,53,0,0
1,2002,287,514,0,84,NA,0
1,2002,287,538,5,105,0,0
1,2002,287,540,292,73,0,0
1,2002,291,1,0,25,NA,0
1,2002,291,3,0,49,NA,0
1,2002,291,29,0,58,NA,0
1,2002,291,40,1,55,0,0
1,2002,291,47,0,48,NA,0
1,2002,291,48,304,85,0,0
1,2002,291,53,0,39,NA,0
1,2002,291,59,0,32,NA,0
1,2002,291,75,300,52,1,0
1,2002,291,78,0,162,NA,1
1,2002,291,101,0,53,NA,0
1,2002,291,106,153,5,3,0
1,2002,291,125,0,72,NA,0
1,2002,291,140,0,29,NA,0
1,2002,291,174,0,142,NA,0
1,2002,291,197,0,3,NA,0
1,2002,291,216,310,64,8,0
1,2002,291,224,0,48,NA,1
1,2002,291,225,0,178,NA,0
1,2002,291,228,0,122,NA,0
1,2002,291,287,0,23,NA,0
1,2002,291,294,0,77,NA,0
1,2002,291,296,296,67,1,0
1,2002,291,297,0,0,NA,NA
1,2002,291,309,530,73,4,0
1,2002,291,319,0,0,NA,NA
1,2002,291,320,52,11,1,0
1,2002,291,327,1,76,0,0
1,2002,291,343,0,37,NA,0
1,2002,291,359,0,140,NA,0
1,2002,291,399,0,65,NA,0
1,2002,291,433,0,79,NA,1
1,2002,291,453,0,109,NA,0
1,2002,291,455,0,12,NA,0
1,2002,291,456,0,133,NA,1
1,2002,291,460,0,0,NA,NA
1,2002,291,463,0,113,NA,0
1,2002,291,465,0,42,NA,0
1,2002,291,466,305,60,6,0
1,2002,291,513,308,54,2,0
1,2002,291,514,0,84,NA,0
1,2002,291,538,5,105,0,0
1,2002,291,540,294,74,1,0
1,2002,294,1,0,27,NA,2
1,2002,294,3,0,49,NA,0
1,2002,294,29,0,58,NA,0
1,2002,294,40,1,55,0,0
1,2002,294,47,0,49,NA,1
1,2002,294,48,304,85,3,0
1,2002,294,53,0,41,NA,2
1,2002,294,59,0,32,NA,0
1,2002,294,75,300,53,6,1
1,2002,294,78,0,171,NA,10
1,2002,294,101,0,54,NA,1
1,2002,294,106,153,5,1,0
1,2002,294,125,0,73,NA,1
1,2002,294,140,0,30,NA,1
1,2002,294,174,0,145,NA,3
1,2002,294,197,0,3,NA,0
1,2002,294,216,310,64,0,0
1,2002,294,224,0,48,NA,1
1,2002,294,225,0,179,NA,1
1,2002,294,228,0,122,NA,0
1,2002,294,287,0,23,NA,0
1,2002,294,291,0,32,NA,1
1,2002,294,296,296,68,38,1
1,2002,294,297,0,0,NA,NA
1,2002,294,309,530,73,7,0
1,2002,294,319,0,0,NA,NA
1,2002,294,320,52,11,0,0
1,2002,294,327,1,76,0,0
1,2002,294,343,0,37,NA,0
1,2002,294,359,0,141,NA,1
1,2002,294,399,0,65,NA,0
1,2002,294,433,0,78,NA,0
1,2002,294,453,0,111,NA,2
1,2002,294,455,0,12,NA,0
1,2002,294,456,0,133,NA,1
1,2002,294,460,0,0,NA,NA
1,2002,294,463,0,113,NA,0
1,2002,294,465,0,42,NA,0
1,2002,294,466,305,60,1,0
1,2002,294,513,308,54,4,0
1,2002,294,514,0,85,NA,1
1,2002,294,538,5,106,0,1
1,2002,294,540,294,75,1,1
1,2002,296,1,292,25,0,0
1,2002,296,3,296,51,0,2
1,2002,296,29,219,58,0,0
1,2002,296,40,297,55,0,0
1,2002,296,47,294,48,0,0
1,2002,296,48,600,88,1,3
1,2002,296,53,296,39,0,0
1,2002,296,59,294,32,0,0
1,2002,296,75,596,53,1,1
1,2002,296,78,296,162,0,1
1,2002,296,101,293,53,0,0
1,2002,296,106,291,5,0,0
1,2002,296,125,296,74,0,2
1,2002,296,140,296,29,0,0
1,2002,296,174,237,143,0,1
1,2002,296,197,7,3,0,0
1,2002,296,216,606,65,0,1
1,2002,296,224,296,47,0,0
1,2002,296,225,152,178,0,0
1,2002,296,228,150,122,0,0
1,2002,296,287,294,23,0,0
1,2002,296,291,296,31,0,0
1,2002,296,294,296,78,2,1
1,2002,296,297,1,0,0,NA
1,2002,296,309,826,73,1,0
1,2002,296,319,1,0,0,NA
1,2002,296,320,148,11,0,0
1,2002,296,327,297,78,0,2
1,2002,296,343,295,37,0,0
1,2002,296,359,294,142,0,2
1,2002,296,399,296,67,0,2
1,2002,296,433,274,78,0,0
1,2002,296,453,292,109,0,0
1,2002,296,455,11,12,0,0
1,2002,296,456,243,132,0,0
1,2002,296,460,1,0,0,NA
1,2002,296,463,296,113,0,0
1,2002,296,465,294,42,0,0
1,2002,296,466,599,62,3,2
1,2002,296,513,597,54,0,0
1,2002,296,514,289,84,0,0
1,2002,296,538,244,105,0,0
1,2002,296,540,588,75,1,1
1,2002,297,1,0,0,NA,NA
1,2002,297,3,0,0,NA,NA
1,2002,297,29,0,2,NA,0
1,2002,297,40,0,1,NA,0
1,2002,297,47,0,0,NA,NA
1,2002,297,48,1,0,0,NA
1,2002,297,53,0,1,NA,0
1,2002,297,59,0,0,NA,NA
1,2002,297,75,2,0,0,NA
1,2002,297,78,0,1,NA,0
1,2002,297,101,0,1,NA,0
1,2002,297,106,1,0,0,NA
1,2002,297,125,0,0,NA,NA
1,2002,297,140,0,0,NA,NA
1,2002,297,174,0,0,NA,NA
1,2002,297,216,1,0,0,NA
1,2002,297,224,0,0,NA,NA
1,2002,297,287,0,0,NA,NA
1,2002,297,291,0,0,NA,NA
1,2002,297,294,0,1,NA,0
1,2002,297,296,1,0,0,NA
1,2002,297,309,2,0,0,NA
1,2002,297,319,0,0,NA,NA
1,2002,297,327,0,0,NA,NA
1,2002,297,343,0,0,NA,NA
1,2002,297,359,0,0,NA,NA
1,2002,297,399,0,0,NA,NA
1,2002,297,433,0,1,NA,0
1,2002,297,453,0,0,NA,NA
1,2002,297,456,0,1,NA,0
1,2002,297,460,0,0,NA,NA
1,2002,297,463,0,2,NA,0
1,2002,297,465,0,1,NA,0
1,2002,297,466,2,1,0,0
1,2002,297,513,0,0,NA,NA
1,2002,297,514,0,0,NA,NA
1,2002,297,538,0,0,NA,NA
1,2002,297,540,1,0,0,NA
1,2002,309,1,520,25,0,0
1,2002,309,3,530,49,0,0
1,2002,309,29,443,58,0,0
1,2002,309,40,531,55,0,0
1,2002,309,47,522,48,1,0
1,2002,309,48,834,85,1,0
1,2002,309,53,530,39,0,0
1,2002,309,59,529,32,0,0
1,2002,309,75,830,52,0,0
1,2002,309,78,530,162,0,1
1,2002,309,101,529,53,0,0
1,2002,309,106,405,5,0,0
1,2002,309,125,530,72,0,0
1,2002,309,140,530,30,0,1
1,2002,309,174,444,143,1,1
1,2002,309,197,56,3,0,0
1,2002,309,216,840,64,1,0
1,2002,309,224,530,47,0,0
1,2002,309,225,286,178,0,0
1,2002,309,228,281,122,0,0
1,2002,309,287,529,23,0,0
1,2002,309,291,530,31,0,0
1,2002,309,294,530,77,0,0
1,2002,309,296,826,67,0,0
1,2002,309,297,2,0,0,NA
1,2002,309,319,2,0,0,NA
1,2002,309,320,157,11,0,0
1,2002,309,327,531,76,0,0
1,2002,309,343,529,37,1,0
1,2002,309,359,526,141,0,1
1,2002,309,399,530,65,0,0
1,2002,309,433,509,78,0,0
1,2002,309,453,525,109,0,0
1,2002,309,455,14,12,0,0
1,2002,309,456,432,132,1,0
1,2002,309,460,2,0,0,NA
1,2002,309,463,530,114,0,1
1,2002,309,465,528,42,0,0
1,2002,309,466,833,60,0,0
1,2002,309,513,835,54,0,0
1,2002,309,514,527,85,0,1
1,2002,309,538,468,106,0,1
1,2002,309,540,821,74,1,0
1,2002,319,1,0,0,NA,NA
1,2002,319,3,0,0,NA,NA
1,2002,319,29,0,2,NA,0
1,2002,319,40,0,1,NA,0
1,2002,319,47,0,0,NA,NA
1,2002,319,48,1,0,0,NA
1,2002,319,53,0,1,NA,0
1,2002,319,59,0,0,NA,NA
1,2002,319,75,2,0,0,NA
1,2002,319,78,0,1,NA,0
1,2002,319,101,0,1,NA,0
1,2002,319,106,1,0,0,NA
1,2002,319,125,0,0,NA,NA
1,2002,319,140,0,0,NA,NA
1,2002,319,174,0,0,NA,NA
1,2002,319,216,1,0,0,NA
1,2002,319,224,0,0,NA,NA
1,2002,319,287,0,0,NA,NA
1,2002,319,291,0,0,NA,NA
1,2002,319,294,0,1,NA,0
1,2002,319,296,1,0,0,NA
1,2002,319,297,0,0,NA,NA
1,2002,319,309,2,0,0,NA
1,2002,319,327,0,0,NA,NA
1,2002,319,343,0,0,NA,NA
1,2002,319,359,0,0,NA,NA
1,2002,319,399,0,0,NA,NA
1,2002,319,433,0,1,NA,0
1,2002,319,453,0,0,NA,NA
1,2002,319,456,0,1,NA,0
1,2002,319,460,0,0,NA,NA
1,2002,319,463,0,2,NA,0
1,2002,319,465,0,1,NA,0
1,2002,319,466,2,1,0,0
1,2002,319,513,0,0,NA,NA
1,2002,319,514,0,0,NA,NA
1,2002,319,538,0,0,NA,NA
1,2002,319,540,1,0,0,NA
1,2002,320,1,52,12,0,0
1,2002,320,3,52,13,0,0
1,2002,320,29,0,2,NA,0
1,2002,320,40,53,14,0,0
1,2002,320,47,52,11,0,0
1,2002,320,48,146,31,0,0
1,2002,320,53,52,8,0,0
1,2002,320,59,52,4,0,0
1,2002,320,75,147,15,0,0
1,2002,320,78,52,30,0,0
1,2002,320,101,52,15,0,0
1,2002,320,106,61,0,0,NA
1,2002,320,125,52,16,0,0
1,2002,320,140,52,5,0,0
1,2002,320,174,52,45,0,0
1,2002,320,216,152,23,0,0
1,2002,320,224,52,13,0,0
1,2002,320,287,52,7,0,0
1,2002,320,291,52,11,0,0
1,2002,320,294,52,16,0,0
1,2002,320,296,148,17,0,0
1,2002,320,309,157,22,11,0
1,2002,320,327,53,22,0,0
1,2002,320,343,52,11,0,1
1,2002,320,359,52,19,0,0
1,2002,320,399,52,11,0,0
1,2002,320,433,52,20,0,1
1,2002,320,453,52,18,1,0
1,2002,320,455,0,11,NA,0
1,2002,320,456,52,35,0,0
1,2002,320,463,52,28,0,0
1,2002,320,465,52,17,0,0
1,2002,320,466,155,10,0,0
1,2002,320,513,150,14,0,0
1,2002,320,514,52,19,0,0
1,2002,320,538,54,27,0,0
1,2002,320,540,153,17,1,0
1,2002,327,1,1,25,0,0
1,2002,327,3,1,49,0,0
1,2002,327,29,0,60,NA,2
1,2002,327,40,2,55,0,0
1,2002,327,47,1,48,0,0
1,2002,327,48,305,85,1,0
1,2002,327,53,1,39,0,0
1,2002,327,59,1,32,0,0
1,2002,327,75,301,55,0,3
1,2002,327,78,1,163,0,2
1,2002,327,101,1,53,0,0
1,2002,327,106,153,5,0,0
1,2002,327,125,1,74,0,2
1,2002,327,140,1,29,0,0
1,2002,327,174,1,144,0,2
1,2002,327,197,0,3,NA,0
1,2002,327,216,311,64,1,0
1,2002,327,224,1,48,0,1
1,2002,327,225,0,178,NA,0
1,2002,327,228,0,123,NA,1
1,2002,327,287,1,23,0,0
1,2002,327,291,1,31,0,0
1,2002,327,294,1,77,0,0
1,2002,327,296,297,70,2,3
1,2002,327,297,0,0,NA,NA
1,2002,327,309,531,74,1,1
1,2002,327,319,0,0,NA,NA
1,2002,327,320,53,11,0,0
1,2002,327,343,1,37,0,0
1,2002,327,359,1,143,0,3
1,2002,327,399,1,65,0,0
1,2002,327,433,1,81,0,3
1,2002,327,453,1,111,0,2
1,2002,327,455,1,12,0,0
1,2002,327,456,1,134,0,2
1,2002,327,460,0,0,NA,NA
1,2002,327,463,1,115,0,2
1,2002,327,465,1,42,0,0
1,2002,327,466,306,60,1,0
1,2002,327,513,309,54,0,0
1,2002,327,514,1,84,0,0
1,2002,327,538,6,106,0,1
1,2002,327,540,295,75,0,1
1,2002,343,1,0,25,NA,0
1,2002,343,3,0,49,NA,0
1,2002,343,29,0,58,NA,0
1,2002,343,40,1,55,0,0
1,2002,343,47,0,48,NA,0
1,2002,343,48,303,85,8,0
1,2002,343,53,0,39,NA,0
1,2002,343,59,0,32,NA,0
1,2002,343,75,299,51,2,0
1,2002,343,78,0,160,NA,1
1,2002,343,101,0,53,NA,0
1,2002,343,106,153,5,2,0
1,2002,343,125,0,72,NA,0
1,2002,343,140,0,29,NA,0
1,2002,343,174,0,141,NA,0
1,2002,343,197,0,3,NA,0
1,2002,343,216,308,64,3,0
1,2002,343,224,0,46,NA,0
1,2002,343,225,0,178,NA,0
1,2002,343,228,0,122,NA,0
1,2002,343,287,0,23,NA,0
1,2002,343,291,0,31,NA,0
1,2002,343,294,0,78,NA,1
1,2002,343,296,295,67,3,0
1,2002,343,297,0,0,NA,NA
1,2002,343,309,529,73,18,0
1,2002,343,319,0,0,NA,NA
1,2002,343,320,52,11,4,0
1,2002,343,327,1,76,0,0
1,2002,343,359,0,140,NA,0
1,2002,343,399,0,65,NA,0
1,2002,343,433,0,78,NA,0
1,2002,343,453,0,109,NA,0
1,2002,343,455,0,12,NA,0
1,2002,343,456,0,132,NA,0
1,2002,343,460,0,0,NA,NA
1,2002,343,463,0,113,NA,0
1,2002,343,465,0,41,NA,0
1,2002,343,466,304,60,0,0
1,2002,343,513,308,54,3,0
1,2002,343,514,0,83,NA,0
1,2002,343,538,5,105,0,0
1,2002,343,540,294,74,52,0
1,2002,359,1,0,27,NA,2
1,2002,359,3,0,50,NA,1
1,2002,359,29,0,61,NA,3
1,2002,359,40,1,55,0,0
1,2002,359,47,0,48,NA,0
1,2002,359,48,302,85,0,0
1,2002,359,53,0,40,NA,1
1,2002,359,59,0,31,NA,0
1,2002,359,75,298,50,0,0
1,2002,359,78,0,165,NA,6
1,2002,359,101,0,52,NA,0
1,2002,359,106,153,5,0,0
1,2002,359,125,0,73,NA,2
1,2002,359,140,0,29,NA,0
1,2002,359,174,0,142,NA,4
1,2002,359,197,0,3,NA,0
1,2002,359,216,305,63,2,0
1,2002,359,224,0,46,NA,0
1,2002,359,225,0,176,NA,1
1,2002,359,228,0,121,NA,2
1,2002,359,287,0,23,NA,0
1,2002,359,291,0,31,NA,0
1,2002,359,294,0,79,NA,2
1,2002,359,296,294,68,0,2
1,2002,359,297,0,0,NA,NA
1,2002,359,309,526,74,0,1
1,2002,359,319,0,0,NA,NA
1,2002,359,320,52,12,0,1
1,2002,359,327,1,80,0,4
1,2002,359,343,0,37,NA,0
1,2002,359,399,0,65,NA,1
1,2002,359,433,0,84,NA,7
1,2002,359,453,0,116,NA,8
1,2002,359,455,0,12,NA,0
1,2002,359,456,0,133,NA,1
1,2002,359,460,0,0,NA,NA
1,2002,359,463,0,120,NA,7
1,2002,359,465,0,42,NA,1
1,2002,359,466,303,59,1,0
1,2002,359,513,306,54,0,0
1,2002,359,514,0,85,NA,3
1,2002,359,538,5,102,0,0
1,2002,359,540,293,73,0,0
1,2002,399,1,0,26,NA,1
1,2002,399,3,0,49,NA,0
1,2002,399,29,0,58,NA,0
1,2002,399,40,1,55,0,0
1,2002,399,47,0,48,NA,0
1,2002,399,48,304,85,0,0
1,2002,399,53,0,39,NA,0
1,2002,399,59,0,32,NA,0
1,2002,399,75,300,52,0,0
1,2002,399,78,0,161,NA,0
1,2002,399,101,0,53,NA,0
1,2002,399,106,153,5,1,0
1,2002,399,125,0,72,NA,0
1,2002,399,140,0,29,NA,0
1,2002,399,174,0,142,NA,0
1,2002,399,197,0,3,NA,0
1,2002,399,216,310,65,0,1
1,2002,399,224,0,47,NA,0
1,2002,399,225,0,179,NA,1
1,2002,399,228,0,125,NA,3
1,2002,399,287,0,23,NA,0
1,2002,399,291,0,31,NA,0
1,2002,399,294,0,78,NA,1
1,2002,399,296,296,69,2,2
1,2002,399,297,0,0,NA,NA
1,2002,399,309,530,73,2,0
1,2002,399,319,0,0,NA,NA
1,2002,399,320,52,11,0,0
1,2002,399,327,1,77,0,1
1,2002,399,343,0,37,NA,0
1,2002,399,359,0,141,NA,1
1,2002,399,433,0,78,NA,0
1,2002,399,453,0,111,NA,2
1,2002,399,455,0,12,NA,0
1,2002,399,456,0,132,NA,0
1,2002,399,460,0,0,NA,NA
1,2002,399,463,0,114,NA,1
1,2002,399,465,0,42,NA,0
1,2002,399,466,305,60,1,0
1,2002,399,513,308,55,1,1
1,2002,399,514,0,84,NA,0
1,2002,399,538,5,105,0,0
1,2002,399,540,294,75,1,1
1,2002,433,1,0,26,NA,1
1,2002,433,3,0,43,NA,0
1,2002,433,29,0,59,NA,3
1,2002,433,40,1,48,0,0
1,2002,433,47,0,45,NA,0
1,2002,433,48,281,78,0,0
1,2002,433,53,0,35,NA,0
1,2002,433,59,0,29,NA,0
1,2002,433,75,278,47,0,0
1,2002,433,78,0,160,NA,8
1,2002,433,101,0,47,NA,1
1,2002,433,106,144,5,0,0
1,2002,433,125,0,64,NA,0
1,2002,433,140,0,27,NA,0
1,2002,433,174,0,137,NA,0
1,2002,433,197,0,3,NA,0
1,2002,433,216,293,58,2,0
1,2002,433,224,0,46,NA,1
1,2002,433,225,0,164,NA,1
1,2002,433,228,0,112,NA,2
1,2002,433,287,0,22,NA,0
1,2002,433,291,0,27,NA,1
1,2002,433,294,0,65,NA,0
1,2002,433,296,274,61,0,0
1,2002,433,297,0,0,NA,NA
1,2002,433,309,509,63,1,0
1,2002,433,319,0,0,NA,NA
1,2002,433,320,52,12,0,1
1,2002,433,327,1,72,0,1
1,2002,433,343,0,32,NA,0
1,2002,433,359,0,137,NA,5
1,2002,433,399,0,57,NA,1
1,2002,433,453,0,109,NA,5
1,2002,433,455,0,12,NA,0
1,2002,433,456,0,127,NA,0
1,2002,433,460,0,0,NA,NA
1,2002,433,463,0,107,NA,4
1,2002,433,465,0,42,NA,1
1,2002,433,466,282,50,0,0
1,2002,433,513,289,51,0,0
1,2002,433,514,0,78,NA,0
1,2002,433,538,5,103,1,1
1,2002,433,540,269,67,0,0
1,2002,453,1,0,27,NA,2
1,2002,453,3,0,47,NA,0
1,2002,453,29,0,62,NA,4
1,2002,453,40,1,52,0,0
1,2002,453,47,0,44,NA,0
1,2002,453,48,302,85,0,1
1,2002,453,53,0,39,NA,0
1,2002,453,59,0,30,NA,0
1,2002,453,75,296,52,0,0
1,2002,453,78,0,170,NA,10
1,2002,453,101,0,53,NA,0
1,2002,453,106,152,5,0,0
1,2002,453,125,0,70,NA,1
1,2002,453,140,0,29,NA,0
1,2002,453,174,0,151,NA,9
1,2002,453,197,0,3,NA,0
1,2002,453,216,307,64,2,1
1,2002,453,224,0,46,NA,0
1,2002,453,225,0,179,NA,2
1,2002,453,228,0,124,NA,2
1,2002,453,287,0,22,NA,0
1,2002,453,291,0,31,NA,0
1,2002,453,294,0,79,NA,2
1,2002,453,296,292,66,1,0
1,2002,453,297,0,0,NA,NA
1,2002,453,309,525,73,1,0
1,2002,453,319,0,0,NA,NA
1,2002,453,320,52,11,0,0
1,2002,453,327,1,76,0,1
1,2002,453,343,0,37,NA,0
1,2002,453,359,0,147,NA,8
1,2002,453,399,0,64,NA,0
1,2002,453,433,0,85,NA,7
1,2002,453,455,0,12,NA,0
1,2002,453,456,0,137,NA,6
1,2002,453,460,0,0,NA,NA
1,2002,453,463,0,117,NA,4
1,2002,453,465,0,42,NA,1
1,2002,453,466,300,57,0,0
1,2002,453,513,304,53,0,0
1,2002,453,514,0,87,NA,4
1,2002,453,538,5,107,0,2
1,2002,453,540,291,73,2,0
1,2002,455,1,0,2,NA,0
1,2002,455,3,0,2,NA,0
1,2002,455,29,0,2,NA,0
1,2002,455,40,1,8,0,0
1,2002,455,47,0,5,NA,0
1,2002,455,48,8,12,0,0
1,2002,455,53,0,2,NA,0
1,2002,455,59,0,1,NA,0
1,2002,455,75,10,2,0,0
1,2002,455,78,0,7,NA,0
1,2002,455,101,0,2,NA,0
1,2002,455,106,1,0,0,NA
1,2002,455,125,0,5,NA,0
1,2002,455,140,0,1,NA,0
1,2002,455,174,0,6,NA,0
1,2002,455,216,11,7,0,0
1,2002,455,224,0,1,NA,0
1,2002,455,225,0,3,NA,0
1,2002,455,228,0,4,NA,0
1,2002,455,287,0,1,NA,0
1,2002,455,291,0,3,NA,0
1,2002,455,294,0,5,NA,0
1,2002,455,296,11,5,0,0
1,2002,455,309,14,7,0,0
1,2002,455,320,0,2,NA,0
1,2002,455,327,1,9,0,0
1,2002,455,343,0,4,NA,0
1,2002,455,359,0,3,NA,0
1,2002,455,399,0,3,NA,0
1,2002,455,433,0,5,NA,0
1,2002,455,453,0,4,NA,0
1,2002,455,456,0,3,NA,0
1,2002,455,463,0,9,NA,0
1,2002,455,465,0,8,NA,0
1,2002,455,466,12,1,0,0
1,2002,455,513,12,5,0,0
1,2002,455,514,0,3,NA,0
1,2002,455,538,2,4,0,0
1,2002,455,540,12,7,0,0
1,2002,456,1,0,20,NA,0
1,2002,456,3,0,37,NA,0
1,2002,456,29,0,47,NA,2
1,2002,456,40,1,38,0,1
1,2002,456,47,0,40,NA,0
1,2002,456,48,248,65,0,0
1,2002,456,53,0,31,NA,1
1,2002,456,59,0,26,NA,0
1,2002,456,75,241,39,0,0
1,2002,456,78,0,124,NA,5
1,2002,456,101,0,37,NA,0
1,2002,456,106,103,0,0,NA
1,2002,456,125,0,56,NA,1
1,2002,456,140,0,22,NA,0
1,2002,456,174,0,152,NA,21
1,2002,456,197,0,3,NA,0
1,2002,456,216,253,51,0,0
1,2002,456,224,0,41,NA,2
1,2002,456,225,0,112,NA,0
1,2002,456,228,0,70,NA,1
1,2002,456,287,0,21,NA,0
1,2002,456,291,0,21,NA,0
1,2002,456,294,0,52,NA,1
1,2002,456,296,243,48,0,0
1,2002,456,297,0,0,NA,NA
1,2002,456,309,432,56,1,0
1,2002,456,319,0,0,NA,NA
1,2002,456,320,52,11,0,0
1,2002,456,327,1,71,0,5
1,2002,456,343,0,32,NA,0
1,2002,456,359,0,108,NA,1
1,2002,456,399,0,46,NA,0
1,2002,456,433,0,53,NA,0
1,2002,456,453,0,84,NA,8
1,2002,456,455,0,11,NA,0
1,2002,456,460,0,0,NA,NA
1,2002,456,463,0,95,NA,1
1,2002,456,465,0,34,NA,0
1,2002,456,466,248,44,0,0
1,2002,456,513,250,40,0,0
1,2002,456,514,0,72,NA,6
1,2002,456,538,5,88,0,4
1,2002,456,540,236,59,0,0
1,2002,460,1,0,0,NA,NA
1,2002,460,3,0,0,NA,NA
1,2002,460,29,0,2,NA,0
1,2002,460,40,0,1,NA,0
1,2002,460,47,0,0,NA,NA
1,2002,460,48,1,0,0,NA
1,2002,460,53,0,1,NA,0
1,2002,460,59,0,0,NA,NA
1,2002,460,75,2,0,0,NA
1,2002,460,78,0,1,NA,0
1,2002,460,101,0,1,NA,0
1,2002,460,106,1,0,0,NA
1,2002,460,125,0,0,NA,NA
1,2002,460,140,0,0,NA,NA
1,2002,460,174,0,0,NA,NA
1,2002,460,216,1,0,0,NA
1,2002,460,224,0,0,NA,NA
1,2002,460,287,0,0,NA,NA
1,2002,460,291,0,0,NA,NA
1,2002,460,294,0,1,NA,0
1,2002,460,296,1,0,0,NA
1,2002,460,297,0,0,NA,NA
1,2002,460,309,2,0,0,NA
1,2002,460,319,0,0,NA,NA
1,2002,460,327,0,0,NA,NA
1,2002,460,343,0,0,NA,NA
1,2002,460,359,0,0,NA,NA
1,2002,460,399,0,0,NA,NA
1,2002,460,433,0,1,NA,0
1,2002,460,453,0,0,NA,NA
1,2002,460,456,0,1,NA,0
1,2002,460,463,0,2,NA,0
1,2002,460,465,0,1,NA,0
1,2002,460,466,2,1,0,0
1,2002,460,513,0,0,NA,NA
1,2002,460,514,0,0,NA,NA
1,2002,460,538,0,0,NA,NA
1,2002,460,540,1,0,0,NA
1,2002,463,1,0,26,NA,1
1,2002,463,3,0,51,NA,2
1,2002,463,29,0,60,NA,2
1,2002,463,40,1,55,0,0
1,2002,463,47,0,48,NA,0
1,2002,463,48,304,85,0,0
1,2002,463,53,0,41,NA,2
1,2002,463,59,0,32,NA,0
1,2002,463,75,300,52,0,0
1,2002,463,78,0,166,NA,5
1,2002,463,101,0,54,NA,1
1,2002,463,106,153,5,0,0
1,2002,463,125,0,73,NA,1
1,2002,463,140,0,29,NA,0
1,2002,463,174,0,144,NA,2
1,2002,463,197,0,3,NA,0
1,2002,463,216,310,65,0,1
1,2002,463,224,0,48,NA,1
1,2002,463,225,0,179,NA,1
1,2002,463,228,0,124,NA,2
1,2002,463,287,0,23,NA,0
1,2002,463,291,0,31,NA,0
1,2002,463,294,0,79,NA,2
1,2002,463,296,296,67,1,0
1,2002,463,297,0,0,NA,NA
1,2002,463,309,530,74,2,1
1,2002,463,319,0,0,NA,NA
1,2002,463,320,52,11,0,0
1,2002,463,327,1,76,0,0
1,2002,463,343,0,37,NA,0
1,2002,463,359,0,146,NA,6
